# ----------------------------------------
# GA4 - TGG App + Web RollUp
# Traffic acquisition: Session primary channel group (Default Channel Group)-Tab 3
# 20260130-20260429
# ----------------------------------------

,Session primary channel group (Default Channel Group),Cross-network,Cross-network,Cross-network,Cross-network,Organic Search,Organic Search,Organic Search,Organic Search,Direct,Direct,Direct,Direct,Organic Social,Organic Social,Organic Social,Organic Social,Paid Search,Paid Search,Paid Search,Paid Search,Totals,Totals,Totals,Totals
/sunbeam-55l-slow-cooker-hp5520?istCompanyId=3bea4a6c-bec2-47ac-ad52-cc426c68327c&istFeedId=18e31f27-2da3-4b60-9db0-e8c0276e9828&istItemId=wlipwtwtl&istBid=t&clickref=1101lCfKoCdX&rel=1101l13853525979,20260210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?istCompanyId=3bea4a6c-bec2-47ac-ad52-cc426c68327c&istFeedId=18e31f27-2da3-4b60-9db0-e8c0276e9828&istItemId=wlipwtwtl&istBid=t&clickref=1110lUwZnW3&rel=1110l806914545,20260206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?istCompanyId=3bea4a6c-bec2-47ac-ad52-cc426c68327c&istFeedId=18e31f27-2da3-4b60-9db0-e8c0276e9828&istItemId=wlipwtwtl&istBid=t&clickref=1110lW7vkza&rel=1110l844490140,20260217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?istCompanyId=3bea4a6c-bec2-47ac-ad52-cc426c68327c&istFeedId=e57d5766-6d5f-4506-a742-4b036c451791&istItemId=wlipwtwtl&istBid=t&cq_src=google_ads&cq_cmp=1575639022&cq_con=56322514261&cq_term=&cq_med=&cq_plac=&cq_net=u&cq_pos=&cq_plt=gp&cq_loci=&cq_locp=9112717&cq_mtype=&cq_dvic=c&cq_dvicm=&cq_trg=&cq_pdid=HP5520,20260415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?istCompanyId=3bea4a6c-bec2-47ac-ad52-cc426c68327c&istFeedId=e57d5766-6d5f-4506-a742-4b036c451791&istItemId=wlipwtwtl&istBid=t&cq_src=google_ads&cq_cmp=1575639022&cq_con=56322514261&cq_term=&cq_med=&cq_plac=&cq_net=u&cq_pos=&cq_plt=gp&cq_loci=&cq_locp=9112717&cq_mtype=&cq_dvic=c&cq_dvicm=&cq_trg=&cq_pdid=HP5520&fbclid=IwY2xjawRLsGhleHRuA2FlbQIxMQBzcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6zKg9CF8keDTTQlSiQGRCCg7BzXNY2pXvmK3b_mhskXVmLJq_IHz02PFv7kw_aem_uN0IWWrJQsdSbT_tfwn9Lg,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=01c5a278ae70145fa224cbe8b2051bd1,20260214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=022e904b02a817f6b33ff99c6fa06159,20260409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=026d5cea6e2119f9bdae35020bfdeba5,20260422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=038eccc0b7e312dcb259a54f5f1dcf34,20260214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=04b4819db544154c98f6e87986aeec3d,20260419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=05c2e80a6d28192191a581cf944e8880,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=08bb75e50c4118c5a3cd1c20bfaa8801,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=0fbf86e621fb1c2f8d7bef7a9dda34de,20260224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=122aa01576f113319372c9cefe804c20,20260412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=1306fee9b0331d82875e9731e2ca25b0,20260410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=136dea72b100199db7fe83b6ce1edf97,20260326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=145d56367ff11df1ae603f9c7550a61a,20260306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=184e30be23b1175c90c6597c16495618,20260324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=1b4e0a9a1631144c904563764373e97f,20260425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=1e599953e7ad192e81e0f090946be0da,20260325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=213a47981f051b4582952e20e5bf912a,20260317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=22eddaf123da1df2990ab319a2abf644,20260422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=23d64f5b45301a189c9726b764324f0f,20260425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=2606ee234e86183d932287e6ff9da8d4,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=289f33056c6014e98c965ae29d16b425,20260422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=28a57db6014014baa6a1140406f7edc9,20260312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=2a34d262d0941ff38f70bb886fb24174,20260424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=2cb8872a93031a6b9addeecae49281dc,20260416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=2e2c75b55cb51fc8a71f1c54cfd19b35,20260417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=2fcd1822e8201ef2a54071c68d8e1320,20260419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=33a9a3038e941712921fcaab7f0e6326,20260305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=33b6f0451a091305a31799cac8e72070,20260214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=33b6f0451a091305a31799cac8e72070,20260215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=351674067d1812708a861dbfa71293c2,20260318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=36eb9abf8f3f170083f0f34ea4644165,20260429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=3787804e6be416b283f6e99216c1565d,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=38aba8f20b2a188a9691c137a04b5c30,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=394cb028bc3d15e980d8d9e077e71693,20260329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=397a7e5638531287830117fd72934fdc,20260307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=3c4cd77130291c0aa40dbe94481d89bd,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=3cffb243f7ee1c27a6b1db80a2b3b3ea,20260325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=3d420ce738cf19c9b2be6509d31d06d0,20260427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=3dacc2bb9080145aa505ab01ab5c45ea,20260318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=3f432d7c1a3f1e39863d44bccc2f8e88,20260323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=4669e1ee0be71a7cef5a880cd08e41b0,20260418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=46b79bb0dcf118a8f448f25edf0094f5,20260426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=485a446b8b601eb7fbfb2dbcfcd83c41,20260409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=4a3d5134d8f211bad89538d15099df50,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=4ab1f718a3af15e6e9e79ec532df68f2,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=4f3192b6cd381206e362fb2558fcdb04,20260217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=4fce1d7814a8197dc48e74dcfa735998,20260302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=5398bf4958791d7cc531d6fa1262bab8,20260313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=5981eab5f52a1169e896830fcdd9d686,20260318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=59ab3819e4b51341dbb851f4450b9751,20260426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=59e549ca38a610ebc8732025c260c0d2,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=5a6fbe2b4aa0100ae93fd7db48813f6e,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=5cad96637f9b18ebf810ffbb313d4ee0,20260410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=5cc995f35d8712a3ef31fc2b0474022d,20260410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=5f60817e64cf133aebd4e8a14400905a,20260415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=641dfec33c811c5bcbb697720b86ef40,20260311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=67a27a199feb14a5fa9a13c12575b95f,20260410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=6b3ea54e242614d0d57eccd84e9fdc62,20260219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=6d00669b65c21335c97b0f74bf7b6e51,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=6d8df3ddd7d81646c29b9a346ee62f5a,20260423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=700204537eb01ba1d2fe6dc6649ea6f5,20260218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=700a367d1835180bed8c5fdc017d7692,20260227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=717081b912201df0f0e3e84974089e28,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=73b0518b0079183ac3c2383635698ad3,20260320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=79cefa87d62f195fff57936277ace191,20260420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=7a94d85ad8681a33dc83b1b9817386d5,20260418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=808a06404e6113d606106f888349bc0b,20260329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=81aa49d593b41c6a0ffd206e503a8066,20260319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=81aa49d593b41c6a0ffd206e503a8066,20260320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=83b87d861a6e14772635145cc8dbed31,20260412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=84ad0476008919aa0e5d6dc08406c5d5,20260315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=878b6d0715421f03367d04c2cfda3076,20260327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=87aafd8f6446118b3e04942f9872dbe6,20260227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=87b5ab03a98a13941aa6c2bf253e1a76,20260320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=87bdee48ecdd14fd1d5d87eed9a07901,20260303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=88037a6040561c233e8413c482bf70b8,20260302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=88247017aed81cf2000c19bb42900e20,20260308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=8834129db74a118e1fbb7b7b5baa654e,20260421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=891542863f9e101632102b761277843a,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=8a52d95e91761d072dcbb08208d5f5e0,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=8e28dd13d58618160b00b4d0f659e313,20260325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=90b0401a576c17dd1a1829f512933c97,20260427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=92c533b7b418148612825a5226e57a3f,20260420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=932ff6b1924d11262ab79f06c501da78,20260316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9721096eaf7e12c41adf608c516c9967,20260418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=976e2a09389119a23ee943c8d3ebf3c7,20260324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=983ca3a6805915c63589ca0003ae6ef1,20260303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9bb702ec92121c4a1faa6b30f0742a64,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9c49157a5b3b18f3376c7c9204a632af,20260422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9d94a5082e34125a2424cce6c0d3f77c,20260427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9f672ec9019f15782e384770133487d3,20260317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9f672ec9019f15782e384770133487d3,20260318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=9fb95c950a101a6603aa353edc77fdac,20260307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a040d3cdd1ff148b175fba609a9f243d,20260308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a05b136114311b8916957abcafb102ff,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a23cd470e66814b30904bdc00232bda9,20260311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a40fc15926fc128f19a0a8ff139ffa04,20260303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a5da1ece70b510f117ce777ed4ae00ce,20260311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a670d5a963711b292997bc32a4d448cc,20260223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a8af78c1c8391c563537116fb85478c6,20260309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=a8d8cc8d1e00107228d2a55a01d4dc70,20260409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=acf8a30b541411ba3afccaef4de57d58,20260419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=ad4b2b9f4baa14842bd7425d5c1f320a,20260324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=adcd8cf36fa3154833d5e51a3ac8a6ab,20260423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=af7e2768dca0176e3a974eb5bbbd2d51,20260414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b04c49a7ee6013f22464204fa7472401,20260422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b055b6f0996f1cf10354df1f5bd74e69,20260428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b0bd70f06e701da420341967aaf887cf,20260220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b28d26383b4f1db7249c4fd6912047db,20260427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b41b0c6904181b22036765f78f19f672,20260226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b43075d097091b7139f11c0cce1564ad,20260413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b4b304e39282175917ec6d51bc7d6cce,20260312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b4e43bfa771f1f6301cf521cd2a941ae,20260421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b5df9003afad1e10343cf9a011237fde,20260301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b684e287aec416832ba18b1a822ee809,20260224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b7120e8653c914240da0674ec321d2a8,20260329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b75b99b7d1a8111b0698f028ba787d31,20260226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b82f3c0c9b48189427f0559af6903c30,20260219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=b9bcac98387b136904c5c569e3c6272d,20260429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=bb5b9999d51e1d982f4ff03a3ba6efa4,20260301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=bb78cc78196912581d6ea59051fe0207,20260422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=bd9aa1ed9aca136b1efac829234083a1,20260326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=bded6da5277b1cd7208704494c93e12a,20260425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=becc5cd3d8c712ed139c350f9a6f324e,20260413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/sunbeam-55l-slow-cooker-hp5520?msclkid=bed88dd48a3c14c6037fe463c27b69e1,20260316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
